EPOCH_TIME                ALARM_STATUS              INST_STATUS               Delta_High_Conc_Raw_iCH4  C13_Delta_Raw             CH4                       ValveMask                 GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1321425933.604            0                         963                       -3.4182562472E+001        -3.4262755534E+001        5.3268601669E+000         5.0000000000E+000         3.7415173893E+001         -1.2197784857E+002        1.0000000000E+000         
1321425934.220            0                         963                       -3.4182562472E+001        -3.4262755534E+001        5.3268601669E+000         5.0000000000E+000         3.7415173885E+001         -1.2197784858E+002        1.0000000000E+000         
1321425935.169            0                         963                       -2.7054477961E+001        -3.5008226375E+001        6.0219666206E+000         5.0000000000E+000         3.7415173873E+001         -1.2197784855E+002        1.0000000000E+000         
1321425936.135            0                         963                       -2.8866735848E+001        -3.8324784802E+001        6.4649614379E+000         5.0000000000E+000         3.7415173850E+001         -1.2197784844E+002        1.0000000000E+000         
1321425937.087            0                         963                       -2.8605933113E+001        -3.4998671270E+001        6.7797894897E+000         5.0000000000E+000         3.7415173901E+001         -1.2197784683E+002        1.0000000000E+000         
1321425938.043            0                         963                       -3.2070898336E+001        -3.8376120113E+001        6.9937069997E+000         5.0000000000E+000         3.7415174475E+001         -1.2197783482E+002        1.0000000000E+000         
1321425939.106            0                         963                       -3.2497757814E+001        -3.7530533499E+001        7.1275715092E+000         5.0000000000E+000         3.7415178919E+001         -1.2197780410E+002        1.0000000000E+000         
1321425939.619            0                         963                       -2.7507292066E+001        -3.7065931986E+001        7.1895651421E+000         5.0000000000E+000         3.7415190443E+001         -1.2197775565E+002        1.0000000000E+000         
1321425940.222            0                         963                       -2.7507292066E+001        -3.7065931986E+001        7.1895651421E+000         5.0000000000E+000         3.7415210052E+001         -1.2197769407E+002        1.0000000000E+000         
1321425941.173            0                         963                       -2.9575118970E+001        -3.5355036339E+001        7.1527400324E+000         5.0000000000E+000         3.7415239954E+001         -1.2197762684E+002        1.0000000000E+000         
1321425942.136            0                         963                       -3.3903088289E+001        -3.6522883305E+001        7.0335197970E+000         5.0000000000E+000         3.7415285825E+001         -1.2197757029E+002        1.0000000000E+000         
1321425943.095            0                         963                       -3.3807965022E+001        -3.8270205033E+001        6.8328680536E+000         5.0000000000E+000         3.7415349256E+001         -1.2197752908E+002        1.0000000000E+000         
1321425944.031            0                         963                       -3.3615396601E+001        -3.7834732298E+001        6.5024932417E+000         5.0000000000E+000         3.7415431992E+001         -1.2197749891E+002        1.0000000000E+000         
