EPOCH_TIME                ALARM_STATUS              CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1316254355.828            0                         1.8088700789E+000         3.6756000000E+004         3.7825103516E+001         8.2510351632E-001         -1.2247910446E+002        -4.7910446020E-001        2.0000000000E+000         
1316254357.028            0                         1.8082950729E+000         3.6757000000E+004         3.7825318842E+001         8.2531884241E-001         -1.2247912981E+002        -4.7912981170E-001        2.0000000000E+000         
1316254358.275            0                         1.8069233688E+000         3.6759000000E+004         3.7825539875E+001         8.2553987533E-001         -1.2247915547E+002        -4.7915547046E-001        2.0000000000E+000         
1316254359.519            0                         1.8071384769E+000         3.6760000000E+004         3.7825757902E+001         8.2575790242E-001         -1.2247918185E+002        -4.7918184798E-001        2.0000000000E+000         
1316254360.699            0                         1.8081619097E+000         3.6761000000E+004         3.7825961324E+001         8.2596132431E-001         -1.2247920555E+002        -4.7920554773E-001        2.0000000000E+000         
1316254361.857            0                         1.8087976041E+000         3.6762000000E+004         3.7826159117E+001         8.2615911652E-001         -1.2247922893E+002        -4.7922893494E-001        2.0000000000E+000         
1316254362.980            0                         1.8083383632E+000         3.6763000000E+004         3.7826351829E+001         8.2635182924E-001         -1.2247925079E+002        -4.7925078772E-001        2.0000000000E+000         
1316254364.083            0                         1.8090668950E+000         3.6764000000E+004         3.7826544287E+001         8.2654428671E-001         -1.2247927140E+002        -4.7927139766E-001        2.0000000000E+000         
1316254365.222            0                         1.8070851434E+000         3.6766000000E+004         3.7826746704E+001         8.2674670444E-001         -1.2247929339E+002        -4.7929339002E-001        2.0000000000E+000         
1316254366.380            0                         1.8077752759E+000         3.6767000000E+004         3.7826952395E+001         8.2695239455E-001         -1.2247931687E+002        -4.7931687351E-001        2.0000000000E+000         
1316254367.518            0                         1.8077806385E+000         3.6768000000E+004         3.7827152697E+001         8.2715269748E-001         -1.2247934077E+002        -4.7934077102E-001        2.0000000000E+000         
1316254368.635            0                         1.8083829729E+000         3.6769000000E+004         3.7827347588E+001         8.2734758842E-001         -1.2247936421E+002        -4.7936421304E-001        2.0000000000E+000         
1316254369.765            0                         1.8088262720E+000         3.6770000000E+004         3.7827542986E+001         8.2754298649E-001         -1.2247938787E+002        -4.7938787000E-001        2.0000000000E+000         
1316254370.900            0                         1.8092440483E+000         3.6771000000E+004         3.7827737902E+001         8.2773790244E-001         -1.2247941121E+002        -4.7941121262E-001        2.0000000000E+000         
1316254372.107            0                         1.8092334187E+000         3.6773000000E+004         3.7827943198E+001         8.2794319835E-001         -1.2247943581E+002        -4.7943581416E-001        2.0000000000E+000         
1316254373.258            0                         1.8102561427E+000         3.6774000000E+004         3.7828137242E+001         8.2813724211E-001         -1.2247945846E+002        -4.7945846441E-001        2.0000000000E+000         
1316254374.427            0                         1.8090166206E+000         3.6775000000E+004         3.7828334174E+001         8.2833417380E-001         -1.2247948111E+002        -4.7948110772E-001        2.0000000000E+000         
1316254375.576            0                         1.8091865799E+000         3.6776000000E+004         3.7828528486E+001         8.2852848643E-001         -1.2247950417E+002        -4.7950416767E-001        2.0000000000E+000         
1316254376.650            0                         1.8090427793E+000         3.6777000000E+004         3.7828712253E+001         8.2871225253E-001         -1.2247952658E+002        -4.7952657617E-001        2.0000000000E+000         
1316254377.751            0                         1.8103816025E+000         3.6778000000E+004         3.7828902599E+001         8.2890259904E-001         -1.2247955039E+002        -4.7955039190E-001        2.0000000000E+000         
1316254378.880            0                         1.8100341906E+000         3.6779000000E+004         3.7829099145E+001         8.2909914528E-001         -1.2247957406E+002        -4.7957406301E-001        2.0000000000E+000         
1316254380.010            0                         1.8095689704E+000         3.6780000000E+004         3.7829295844E+001         8.2929584438E-001         -1.2247959650E+002        -4.7959649855E-001        2.0000000000E+000         
1316254381.140            0                         1.8073364917E+000         3.6782000000E+004         3.7829492482E+001         8.2949248207E-001         -1.2247961883E+002        -4.7961883485E-001        2.0000000000E+000         
1316254382.269            0                         1.8070101793E+000         3.6783000000E+004         3.7829690844E+001         8.2969084443E-001         -1.2247964137E+002        -4.7964137431E-001        2.0000000000E+000         
